Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month 
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,11,8790," $64,150 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,12,7940," $57,940 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,1,8520," $62,170 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,2,8280," $60,480 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,3,8840," $64,540 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,4,7560," $55,190 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,5,7980," $58,300 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,6,8090," $59,080 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,7,9290," $67,840 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,8,8300," $60,520 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,9,7490," $54,650 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,10,9530," $69,540 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,11,4230," $30,880 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,12,3690," $26,950 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2023,1,2250," $16,430 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2023,2,1120," $8,190 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2023,3,1420," $10,410 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,1,7780," $48,210 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,2,6830," $42,310 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,3,4850," $30,080 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,4,2430," $15,080 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,5,4460," $27,680 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,6,5280," $32,770 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,7,4270," $26,500 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,8,4300," $26,670 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,9,3110," $19,280 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,10,4670," $28,940 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,11,5060," $31,380 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,12,4830," $32,540 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,1,4360," $31,870 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,2,3310," $24,120 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,3,5030," $36,700 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,4,4230," $30,860 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,5,4350," $31,740 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,6,3190," $23,340 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,7,4230," $30,890 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,8,3880," $28,340 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,9,3320," $24,210 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,10,3710," $27,080 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,11,3040," $22,150 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,12,3800," $27,710 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,1,4140," $30,190 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,2,3370," $24,590 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,3,3850," $28,040 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,4,6280," $45,820 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,5,2610," $19,090 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,6,3240," $23,630 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,7,3960," $28,880 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,8,2940," $21,430 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,9,3120," $22,750 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,10,4440," $32,430 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,11,3520," $25,730 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,12,3160," $23,090 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,1,3170," $23,170 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,2,3480," $25,410 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,3,3230," $23,550 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,4,2880," $21,010 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,5,2810," $20,580 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,6,3760," $27,430 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,7,3360," $24,560 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,8,3370," $24,590 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,9,2770," $20,250 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,10,3110," $22,700 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,11,3710," $27,070 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,12,3420," $24,990 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,1,3160," $23,060 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,2,3170," $23,140 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,3,2930," $21,380 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,4,2750," $20,050 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,5,2930," $21,390 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,6,3150," $23,000 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,7,3110," $22,710 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,8,3250," $23,740 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,9,3070," $22,430 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,10,2620," $19,170 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,11,2740," $19,940 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,12,2170," $15,850 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2023,1,950," $6,950 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2023,2,310," $2,300 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2023,3,440," $3,170 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,1,108180," $639,520 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,2,104040," $619,240 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,3,116060," $653,840 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,4,127350," $760,100 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,5,125410," $708,300 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,6,126320," $709,160 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,7,109950," $701,720 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,8,148790," $899,560 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,9,123510," $696,460 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,10,127770," $764,290 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,11,113390," $719,640 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,12,163680," $988,600 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,1,118120," $749,210 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,2,130780," $739,080 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,3,122240," $778,070 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,4,137940," $831,030 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,5,147400," $891,170 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,6,129020," $823,020 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,7,172770," $1,040,470 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,8,132300," $801,080 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,9,141250," $853,230 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,10,123950," $792,060 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,11,164170," $982,820 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,12,157800," $951,570 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,1,193940," $1,160,940 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,2,140910," $852,480 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,3,211810," $1,269,970 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,4,143250," $864,460 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,5,116470," $741,730 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,6,180240," $1,083,360 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,7,162790," $925,990 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,8,127600," $774,200 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,9,137470," $877,760 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,10,196660," $1,181,760 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,11,139880," $795,020 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,12,145480," $920,810 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,1,150130," $851,970 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,2,126820," $770,870 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,3,158080," $899,110 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,4,142040," $903,070 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,5,192000," $1,155,450 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,6,159300," $981,000 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,7,157920," $988,190 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,8,131670," $774,140 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,9,189790," $1,187,490 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,10,164200," $1,061,720 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,11,152640," $959,720 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,12,151550," $983,660 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,1,151900," $981,660 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,2,181980," $1,135,960 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,3,171680," $1,008,940 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,4,189460," $1,187,420 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,5,184420," $1,195,900 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,6,185420," $1,089,030 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,7,151160," $983,840 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,8,205890," $1,293,310 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,9,180900," $1,172,650 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,10,176410," $1,111,770 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,11,163550," $960,770 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,12,237860," $1,532,390 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2023,1,176640," $1,118,140 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2023,2,178890," $1,229,650 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2023,3,177760," $1,124,060 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,1,16850," $98,090 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,2,9560," $61,220 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,3,19080," $111,070 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,4,9270," $59,670 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,5,22250," $129,280 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,6,19070," $106,540 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,7,15910," $88,110 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,8,13610," $86,840 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,9,25380," $150,320 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,10,21150," $117,160 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,11,20230," $117,290 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,12,13400," $85,320 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,1,23130," $128,550 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,2,26740," $158,340 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,3,20670," $115,100 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,4,24350," $144,100 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,5,25800," $153,510 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,6,21570," $128,130 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,7,22650," $144,440 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,8,32610," $194,270 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,9,25070," $140,200 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,10,27900," $165,860 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,11,16150," $102,380 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,12,32550," $193,480 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,1,20480," $131,000 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,2,25280," $141,330 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,3,21180," $134,670 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,4,24920," $148,380 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,5,22140," $124,510 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,6,18590," $119,660 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,7,34730," $206,150 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,8,24030," $143,770 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,9,24690," $146,090 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,10,20680," $132,010 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,11,32130," $189,790 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2020,12,28290," $157,710 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,1,35000," $206,730 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,2,25900," $153,640 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,3,38150," $225,090 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,4,30560," $171,010 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,5,23940," $153,200 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,6,37670," $228,180 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,7,31930," $185,900 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,8,26380," $153,890 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,9,24900," $163,590 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,10,37690," $232,660 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,11,26720," $165,580 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2021,12,31700," $195,950 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,1,31430," $182,820 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,2,25070," $164,170 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,3,36690," $214,670 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,4,28870," $189,330 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,5,53990," $334,940 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,6,36660," $227,740 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,7,34460," $201,440 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,8,29190," $190,760 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,9,51430," $320,990 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,10,42890," $251,160 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,11,38360," $237,510 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2022,12,41540," $277,340 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2023,1,52250," $360,800 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2023,2,56450," $372,870 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2023,3,46760," $294,430 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,1,12260," $75,630 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,2,8100," $52,440 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,3,15630," $96,800 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,4,9030," $58,790 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,5,7600," $42,330 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,6,13940," $86,910 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,7,11550," $72,440 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,8,9050," $50,760 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,9,10420," $58,080 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,10,16410," $102,050 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,11,14600," $89,850 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2018,12,10320," $67,750 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,1,11580," $71,350 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,2,10540," $60,100 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,3,12610," $77,060 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,4,9460," $53,330 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,5,17700," $109,660 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,6,14280," $89,450 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,7,13770," $89,890 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,8,10610," $59,720 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,9,16320," $100,250 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,10,14160," $85,850 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,11,12790," $82,440 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2019,12,10640," $60,130 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,1,11340," $63,650 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,2,12410," $76,080 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,3,10490," $68,050 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,4,11790," $72,150 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,5,8720," $54,290 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,6,11590," $75,250 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,7,7550," $42,560 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,8,10960," $67,700 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,9,11700," $73,440 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,10,9480," $53,230 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,11,6920," $38,920 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2020,12,12040," $74,550 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,1,6620," $36,860 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,2,9880," $60,920 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,3,8490," $47,930 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,4,9600," $61,130 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,5,8890," $57,560 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,6,9370," $53,860 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,7,10580," $66,920 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,8,9660," $62,290 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,9,9870," $64,740 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,10,11430," $66,920 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,11,13240," $84,640 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2021,12,12390," $79,980 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,1,13690," $87,500 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,2,12050," $77,300 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,3,17040," $108,700 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,4,14080," $91,240 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,5,12440," $73,250 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,6,18190," $116,640 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,7,15280," $98,390 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,8,12700," $82,640 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,9,12120," $70,980 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,10,18280," $117,030 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,11,16920," $108,040 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2022,12,17750," $118,610 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2023,1,22430," $156,040 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2023,2,13650," $86,190 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,South,2023,3,21220," $147,500 "
